Solution File 

82, 1, 2
24, 6, 1
75, 9, 3
104, 6, 0
56, 11, 0
62, 7, 0
57, 18, 0
109, 9, 1
11, 17, 1
123, 0, 3
65, 14, 1
77, 16, 2
50, 19, 1
73, 0, 0
24, 15, 2
94, 4, 1
56, 15, 2
98, 5, 2
79, 19, 3
104, 1, 0
41, 15, 2
114, 8, 0
120, 5, 1
110, 6, 0
96, 8, 3
111, 15, 2
15, 12, 0
101, 17, 0
123, 4, 1
66, 10, 3
32, 11, 3
140, 13, 3
12, 1, 2
33, 4, 1
16, 14, 1
21, 12, 1
66, 4, 0
97, 11, 0
119, 11, 2
119, 9, 0
98, 10, 0
69, 4, 0
98, 6, 2
139, 11, 1
28, 15, 0
12, 12, 1
139, 19, 0
123, 5, 0
89, 16, 2
111, 9, 3
