Solution File 

574, 16, 3
190, 5, 0
393, 18, 0
131, 1, 2
423, 5, 0
606, 28, 3
620, 2, 3
308, 5, 0
289, 14, 3
462, 15, 2
117, 17, 1
69, 22, 2
622, 12, 0
708, 16, 2
99, 5, 2
550, 24, 3
658, 11, 2
158, 20, 2
602, 21, 0
243, 14, 2
200, 8, 2
672, 12, 2
558, 11, 1
185, 12, 0
109, 15, 1
416, 9, 2
133, 26, 0
653, 22, 2
607, 18, 3
174, 26, 0
237, 1, 1
253, 27, 2
688, 12, 0
120, 21, 2
84, 18, 2
476, 6, 0
142, 3, 1
285, 10, 1
726, 6, 3
624, 15, 2
643, 13, 2
465, 20, 2
55, 3, 1
313, 19, 3
645, 21, 2
232, 21, 2
65, 7, 0
688, 16, 1
62, 14, 1
584, 8, 1
174, 16, 1
725, 27, 3
219, 24, 3
522, 13, 1
629, 21, 2
430, 18, 1
238, 22, 1
131, 9, 0
347, 1, 1
496, 20, 0
365, 4, 3
470, 19, 3
222, 1, 1
494, 26, 2
247, 13, 1
496, 22, 0
440, 5, 1
323, 15, 0
209, 8, 3
403, 23, 0
358, 26, 2
658, 15, 1
642, 6, 0
273, 20, 0
223, 19, 1
700, 21, 1
448, 6, 3
644, 24, 0
226, 26, 0
633, 27, 3
412, 9, 0
689, 4, 1
707, 9, 0
204, 7, 1
529, 28, 2
110, 15, 2
264, 3, 1
450, 23, 0
311, 8, 0
564, 14, 2
330, 16, 3
97, 0, 2
350, 9, 1
94, 6, 0
490, 8, 3
673, 16, 2
713, 1, 1
447, 23, 0
78, 16, 1
717, 1, 3
1
