Solution File 

644, 8, 2
635, 14, 3
339, 16, 0
468, 9, 2
348, 20, 1
463, 18, 0
693, 1, 3
391, 16, 3
145, 11, 0
517, 12, 1
6, 11, 2
228, 15, 3
444, 3, 2
422, 5, 0
582, 5, 3
336, 21, 2
505, 25, 0
290, 21, 3
561, 20, 2
596, 17, 0
220, 11, 3
258, 27, 3
225, 16, 1
320, 15, 1
650, 20, 3
20, 4, 0
453, 11, 2
537, 18, 3
243, 22, 3
274, 7, 0
484, 18, 0
377, 10, 0
622, 21, 2
652, 18, 3
250, 22, 0
349, 16, 3
501, 20, 1
444, 20, 1
345, 21, 3
681, 7, 1
368, 17, 1
645, 20, 1
560, 5, 3
624, 27, 0
153, 11, 3
365, 14, 1
588, 14, 0
226, 8, 0
275, 10, 3
688, 17, 2
279, 13, 0
104, 12, 2
274, 24, 2
127, 20, 0
273, 14, 1
406, 23, 2
281, 5, 3
165, 3, 3
485, 5, 3
534, 28, 0
504, 19, 2
105, 19, 3
395, 3, 3
701, 18, 2
487, 26, 0
239, 11, 3
554, 9, 1
128, 6, 3
388, 28, 2
163, 22, 1
556, 3, 2
453, 3, 1
672, 25, 3
652, 12, 1
544, 26, 1
131, 17, 0
196, 14, 0
198, 13, 2
457, 4, 2
402, 18, 2
297, 15, 2
122, 13, 3
458, 5, 3
355, 2, 1
241, 16, 0
577, 6, 0
88, 13, 3
98, 12, 1
434, 10, 3
614, 13, 3
517, 23, 2
595, 20, 1
465, 24, 1
676, 0, 0
478, 2, 3
182, 19, 1
409, 12, 1
183, 7, 2
414, 24, 0
95, 15, 3
